taxonID	habitat
11482780	terrestrial
11482781	terrestrial
11482782	terrestrial
11482783	terrestrial
11482784	terrestrial
11482785	terrestrial
11482786	terrestrial
11482787	terrestrial
11482788	terrestrial
11482789	terrestrial
11482790	terrestrial
11482791	terrestrial
11482792	terrestrial
11482793	terrestrial
11482794	terrestrial
11482795	terrestrial
11482796	terrestrial
11482797	terrestrial
11482798	terrestrial
11482799	terrestrial
11482800	terrestrial
11482801	terrestrial
11482802	terrestrial
11482803	terrestrial
11482804	terrestrial
11482805	terrestrial
11482806	terrestrial
11482807	terrestrial
11482808	terrestrial
11482809	terrestrial
11482810	terrestrial
11482811	terrestrial
11482812	terrestrial
11482813	terrestrial
11482814	terrestrial
11482815	terrestrial
11482816	terrestrial
11482817	terrestrial
11482818	terrestrial
11482819	terrestrial
11482820	terrestrial
11482821	terrestrial
11482822	terrestrial
11482823	terrestrial
11482824	terrestrial
11482825	terrestrial
11482826	terrestrial
11482827	terrestrial
11482828	terrestrial
11482829	terrestrial
11482830	terrestrial
11482831	terrestrial
11482832	terrestrial
11482833	terrestrial
11482834	terrestrial
11482835	terrestrial
11482836	terrestrial
11482837	terrestrial
11482838	terrestrial
11482839	terrestrial
11482840	terrestrial
11482841	terrestrial
11482842	terrestrial
11482843	terrestrial
11482844	terrestrial
11482845	terrestrial
11482846	terrestrial
11482847	terrestrial
11482848	terrestrial
11482849	terrestrial
11482850	terrestrial
11482851	terrestrial
11482852	terrestrial
11482853	terrestrial
11482854	terrestrial
11482855	terrestrial
11482856	terrestrial
11482857	terrestrial
11482858	terrestrial
11482859	terrestrial
11482860	terrestrial
11482861	terrestrial
11482862	terrestrial
11482863	terrestrial
11482864	terrestrial
11482865	terrestrial
11482866	terrestrial
11482867	terrestrial
11482868	terrestrial
11482869	terrestrial
11482870	terrestrial
11482871	terrestrial
11482872	terrestrial
11482873	terrestrial
11482874	terrestrial
11482875	terrestrial
11482876	terrestrial
11482879	terrestrial
11482880	terrestrial
11482881	terrestrial
11482882	terrestrial
11482883	terrestrial
11482884	terrestrial
11482885	terrestrial
11482886	terrestrial
11482887	terrestrial
11482888	terrestrial
11482889	terrestrial
11482890	terrestrial
11482891	terrestrial
11482892	terrestrial
11482893	terrestrial
11482894	terrestrial
11482895	terrestrial
11482896	terrestrial
11482897	terrestrial
11482898	terrestrial
11482899	terrestrial
11482900	terrestrial
11482901	terrestrial
11482902	terrestrial
11482903	terrestrial
11482904	terrestrial
11482905	terrestrial
11482906	terrestrial
11482907	terrestrial
11482908	terrestrial
11482909	terrestrial
11482910	terrestrial
11482911	terrestrial
11482912	terrestrial
11482913	terrestrial
11482914	terrestrial
11482915	terrestrial
11482916	terrestrial
11482917	terrestrial
11482918	terrestrial
11482919	terrestrial
11482920	terrestrial
11482921	terrestrial
11482922	terrestrial
11482923	terrestrial
11482924	terrestrial
11482925	terrestrial
11482926	terrestrial
11482927	terrestrial
11482928	terrestrial
11482929	terrestrial
11482930	terrestrial
11482931	terrestrial
11482932	terrestrial
11482933	terrestrial
11482934	terrestrial
11482935	terrestrial
11482936	terrestrial
11482937	terrestrial
11482938	terrestrial
11482939	terrestrial
11482940	terrestrial
11482941	terrestrial
11482942	terrestrial
11482943	terrestrial
11482944	terrestrial
11482945	terrestrial
11482946	terrestrial
11482947	terrestrial
11482948	terrestrial
11482949	terrestrial
11482950	terrestrial
11482951	terrestrial
11482952	terrestrial
11482953	terrestrial
11482954	terrestrial
11482955	terrestrial
11482956	terrestrial
11482957	terrestrial
11482958	terrestrial
11482959	terrestrial
11482960	terrestrial
11482961	terrestrial
11482962	terrestrial
11482963	terrestrial
11482964	terrestrial
11482965	terrestrial
11482966	terrestrial
11482967	terrestrial
11482968	terrestrial
11482969	terrestrial
11482970	terrestrial
11482971	terrestrial
11482972	terrestrial
11482973	terrestrial
11482974	terrestrial
11482975	terrestrial
11482976	terrestrial
11482977	terrestrial
11482978	terrestrial
11482979	terrestrial
11482980	terrestrial
11482981	terrestrial
11482982	terrestrial
11482983	terrestrial
11482984	terrestrial
11482985	terrestrial
11482986	terrestrial
11482987	terrestrial
11482988	terrestrial
11482989	terrestrial
11482990	terrestrial
11482991	terrestrial
11482992	terrestrial
11482993	terrestrial
11482994	terrestrial
11482995	terrestrial
11482996	terrestrial
11482997	terrestrial
11482998	terrestrial
11482999	terrestrial
11483000	terrestrial
11483001	terrestrial
11483002	terrestrial
11483003	terrestrial
11483004	terrestrial
11483005	terrestrial
11483006	terrestrial
11483007	terrestrial
11483008	terrestrial
11483009	terrestrial
11483010	terrestrial
11483011	terrestrial
11483012	terrestrial
11483013	terrestrial
11483014	terrestrial
11483015	terrestrial
11483016	terrestrial
11483017	terrestrial
11483018	terrestrial
11483019	terrestrial
11483020	terrestrial
11483021	terrestrial
11483022	terrestrial
11483023	terrestrial
11483024	terrestrial
11483025	terrestrial
11483026	terrestrial
11483027	terrestrial
11483028	terrestrial
11483029	terrestrial
11483030	terrestrial
11483031	terrestrial
11483032	terrestrial
11483033	terrestrial
11483034	terrestrial
11483035	terrestrial
11483036	terrestrial
11483037	terrestrial
11483038	terrestrial
11483039	terrestrial
11483040	terrestrial
11483041	terrestrial
11483042	terrestrial
11483043	terrestrial
11483044	terrestrial
11483045	terrestrial
11483046	terrestrial
11483047	terrestrial
11483048	terrestrial
11483049	terrestrial
11483050	terrestrial
11483051	terrestrial
11483052	terrestrial
11483053	terrestrial
11483054	terrestrial
11483055	terrestrial
11483056	terrestrial
11483057	terrestrial
11483058	terrestrial
11483059	terrestrial
11483060	terrestrial
11483061	terrestrial
11483062	terrestrial
11483063	terrestrial
11483064	terrestrial
11483065	terrestrial
11483066	terrestrial
11483067	terrestrial
11483068	terrestrial
11483069	terrestrial
11483070	terrestrial
11483071	terrestrial
11483072	terrestrial
11483073	terrestrial
11483074	terrestrial
11483075	terrestrial
11483076	terrestrial
11483077	terrestrial
11483078	terrestrial
11483079	terrestrial
11483080	terrestrial
11483081	terrestrial
11483082	terrestrial
11483083	terrestrial
11483084	terrestrial
11483085	terrestrial
11483086	terrestrial
11483087	terrestrial
11483088	terrestrial
11483089	terrestrial
11483090	terrestrial
11483091	terrestrial
11483092	terrestrial
11483093	terrestrial
11483094	terrestrial
11483095	terrestrial
11483096	terrestrial
11483097	terrestrial
11483098	terrestrial
11483099	terrestrial
11483100	terrestrial
11483101	terrestrial
11483102	terrestrial
11483103	terrestrial
11483104	terrestrial
11483105	terrestrial
11483106	terrestrial
11483107	terrestrial
11483108	terrestrial
11483109	terrestrial
11483110	terrestrial
11483111	terrestrial
11483112	terrestrial
11483113	terrestrial
11483114	terrestrial
11483115	terrestrial
11483116	terrestrial
11483117	terrestrial
11483118	terrestrial
11483119	terrestrial
11483120	terrestrial
11483121	terrestrial
11483122	terrestrial
11483123	terrestrial
11483124	terrestrial
11483125	terrestrial
11483126	terrestrial
11483127	terrestrial
11483128	terrestrial
11483129	terrestrial
11483130	terrestrial
11483131	terrestrial
11483132	terrestrial
11483133	terrestrial
11483134	terrestrial
11483135	terrestrial
11483136	terrestrial
11483137	terrestrial
11483138	terrestrial
11483139	terrestrial
11483140	terrestrial
11483141	terrestrial
11483142	terrestrial
11483143	terrestrial
11483144	terrestrial
11483145	terrestrial
11483146	terrestrial
11483147	terrestrial
11483148	terrestrial
11483149	terrestrial
11483150	terrestrial
11483151	terrestrial
11483152	terrestrial
11483153	terrestrial
11483154	terrestrial
11483155	terrestrial
11483156	terrestrial
11483157	terrestrial
11483158	terrestrial
11483159	terrestrial
11483160	terrestrial
11483161	terrestrial
11483162	terrestrial
11483163	terrestrial
11483164	terrestrial
11483165	terrestrial
11483166	terrestrial
11483167	terrestrial
11483168	terrestrial
11483169	terrestrial
11483170	terrestrial
11483171	terrestrial
11483172	terrestrial
11483173	terrestrial
11483174	terrestrial
11483175	terrestrial
11483176	terrestrial
11483177	terrestrial
11483178	terrestrial
11483179	terrestrial
11483180	terrestrial
11483181	terrestrial
11483182	terrestrial
11483183	terrestrial
11483184	terrestrial
11483185	terrestrial
11483186	terrestrial
11483187	terrestrial
11483188	terrestrial
11483189	terrestrial
11483190	terrestrial
11483191	terrestrial
11483192	terrestrial
11483193	terrestrial
11483194	terrestrial
11483195	terrestrial
11483196	terrestrial
11483197	terrestrial
11483198	terrestrial
11483199	terrestrial
11483200	terrestrial
11483201	terrestrial
11483202	terrestrial
11483203	terrestrial
11483204	terrestrial
11483205	terrestrial
11483206	terrestrial
11483207	terrestrial
11483208	terrestrial
11483209	terrestrial
11483210	terrestrial
11483211	terrestrial
11483212	terrestrial
11483213	terrestrial
11483214	terrestrial
11483215	terrestrial
11483216	terrestrial
11483217	terrestrial
11483218	terrestrial
11483219	terrestrial
11483220	terrestrial
11483221	terrestrial
11483222	terrestrial
11483223	terrestrial
11483224	terrestrial
11483225	terrestrial
11483226	terrestrial
11483227	terrestrial
11483228	terrestrial
11483229	terrestrial
11483230	terrestrial
11483231	terrestrial
11483232	terrestrial
11483233	terrestrial
11483234	terrestrial
11483235	terrestrial
11483236	terrestrial
11483237	terrestrial
11483238	terrestrial
11483239	terrestrial
11483240	terrestrial
11483241	terrestrial
11483242	terrestrial
11483243	terrestrial
11483244	terrestrial
11483245	terrestrial
11483246	terrestrial
11483247	terrestrial
11483248	terrestrial
11483249	terrestrial
11483250	terrestrial
11483251	terrestrial
11483252	terrestrial
11483253	terrestrial
11483254	terrestrial
11483255	terrestrial
11483256	terrestrial
11483257	terrestrial
11483258	terrestrial
11483259	terrestrial
11483260	terrestrial
11483261	terrestrial
11483262	terrestrial
11483263	terrestrial
11483264	terrestrial
11483265	terrestrial
11483266	terrestrial
11483267	terrestrial
11483268	terrestrial
11483269	terrestrial
11483270	terrestrial
11483271	terrestrial
11483272	terrestrial
11483273	terrestrial
11483274	terrestrial
11483275	terrestrial
11483276	terrestrial
11483277	terrestrial
11483278	terrestrial
11483279	terrestrial
11483280	terrestrial
11483281	terrestrial
11483282	terrestrial
11483283	terrestrial
11483284	terrestrial
11483285	terrestrial
11483286	terrestrial
11483287	terrestrial
11483288	terrestrial
11483289	terrestrial
11483290	terrestrial
11483291	terrestrial
11483292	terrestrial
11483293	terrestrial
11483294	terrestrial
11483295	terrestrial
11483296	terrestrial
11483297	terrestrial
11483298	terrestrial
11483299	terrestrial
11483300	terrestrial
11483301	terrestrial
11483302	terrestrial
11483303	terrestrial
11483304	terrestrial
11483305	terrestrial
11483306	terrestrial
11483307	terrestrial
11483308	terrestrial
11483309	terrestrial
11483310	terrestrial
11483311	terrestrial
11483312	terrestrial
11483313	terrestrial
11483314	terrestrial
11483315	terrestrial
11483316	terrestrial
11483317	terrestrial
11483318	terrestrial
11483319	terrestrial
11483320	terrestrial
11483321	terrestrial
11483322	terrestrial
11483323	terrestrial
11483324	terrestrial
11483325	terrestrial
11483326	terrestrial
11483327	terrestrial
11483328	terrestrial
11483329	terrestrial
11483330	terrestrial
11483331	terrestrial
11483332	terrestrial
11483333	terrestrial
11483334	terrestrial
11483335	terrestrial
11483336	terrestrial
11483337	terrestrial
11483338	terrestrial
11483339	terrestrial
11483340	terrestrial
11483341	terrestrial
11483342	terrestrial
11483343	terrestrial
11483344	terrestrial
11483345	terrestrial
11483346	terrestrial
11483347	terrestrial
11483348	terrestrial
11483349	terrestrial
11483350	terrestrial
11483351	terrestrial
11483352	terrestrial
11483353	terrestrial
11483354	terrestrial
11483355	terrestrial
11483356	terrestrial
11483357	terrestrial
11483358	terrestrial
11483359	terrestrial
11483360	terrestrial
11483361	terrestrial
11483362	terrestrial
11483363	terrestrial
11483364	terrestrial
11483365	terrestrial
11483366	terrestrial
11483367	terrestrial
11483368	terrestrial
11483369	terrestrial
11483370	terrestrial
11483371	terrestrial
11483372	terrestrial
11483373	terrestrial
11483374	terrestrial
11483375	terrestrial
11483376	terrestrial
11483377	terrestrial
11483378	terrestrial
11483379	terrestrial
11483380	terrestrial
11483381	terrestrial
11483382	terrestrial
11483383	terrestrial
11483384	terrestrial
11483385	terrestrial
11483386	terrestrial
11483387	terrestrial
11483388	terrestrial
11483389	terrestrial
11483390	terrestrial
11483391	terrestrial
11483392	terrestrial
11483393	terrestrial
11483394	terrestrial
11483395	terrestrial
11483396	terrestrial
11483397	terrestrial
11483398	terrestrial
11483399	terrestrial
11483400	terrestrial
11483401	terrestrial
11483402	terrestrial
11483403	terrestrial
11483404	terrestrial
11483405	terrestrial
11483406	terrestrial
11483407	terrestrial
11483408	terrestrial
11483409	terrestrial
11483410	terrestrial
11483411	terrestrial
11483412	terrestrial
11483413	terrestrial
11483414	terrestrial
11483415	terrestrial
11483416	terrestrial
11483417	terrestrial
11483418	terrestrial
11483419	terrestrial
11483420	terrestrial
11483421	terrestrial
11483422	terrestrial
11483423	terrestrial
11483424	terrestrial
11483425	terrestrial
11483426	terrestrial
11483427	terrestrial
11483428	terrestrial
11483429	terrestrial
11483430	terrestrial
11483431	terrestrial
11483432	terrestrial
11483433	terrestrial
11483434	terrestrial
11483435	terrestrial
11483436	terrestrial
11483437	terrestrial
11483438	terrestrial
11483439	terrestrial
11483440	terrestrial
11483441	terrestrial
11483442	terrestrial
11483443	terrestrial
11483444	terrestrial
11483445	terrestrial
11483446	terrestrial
11483447	terrestrial
11483448	terrestrial
11483449	terrestrial
11483450	terrestrial
11483451	terrestrial
11483452	terrestrial
11483453	terrestrial
11483454	terrestrial
11483455	terrestrial
11483456	terrestrial
11483457	terrestrial
11483458	terrestrial
11483459	terrestrial
11483460	terrestrial
11483461	terrestrial
11483462	terrestrial
11483463	terrestrial
11483464	terrestrial
11483465	terrestrial
11483466	terrestrial
11483467	terrestrial
11483468	terrestrial
11483469	terrestrial
11483470	terrestrial
11483471	terrestrial
11483472	terrestrial
11483473	terrestrial
11483474	terrestrial
11483475	terrestrial
11483476	terrestrial
11483477	terrestrial
11483478	terrestrial
11483479	terrestrial
11483480	terrestrial
11483481	terrestrial
11483482	terrestrial
11483483	terrestrial
11483484	terrestrial
11483485	terrestrial
11483486	terrestrial
11483487	terrestrial
11483488	terrestrial
11483489	terrestrial
11483490	terrestrial
11483491	terrestrial
11483492	terrestrial
11483493	terrestrial
11483494	terrestrial
11483495	terrestrial
11483496	terrestrial
11483497	terrestrial
11483498	terrestrial
11483499	terrestrial
11483500	terrestrial
11483501	terrestrial
11483502	terrestrial
11483503	terrestrial
11483504	terrestrial
11483505	terrestrial
11483506	terrestrial
11483507	terrestrial
11483508	terrestrial
11483509	terrestrial
11483510	terrestrial
11483511	terrestrial
11483512	terrestrial
11483513	terrestrial
11483514	terrestrial
11483515	terrestrial
11483516	terrestrial
11483517	terrestrial
11483518	terrestrial
11483519	terrestrial
11483520	terrestrial
11483521	terrestrial
11483522	terrestrial
11483523	terrestrial
11483524	terrestrial
11483525	terrestrial
11483526	terrestrial
